Empresa Emisora,Credito,Status Facturacion,Record ID#,Tipo de comision,Status Reparadora,Referencia,Monto,Fecha de facturacion,Fecha de envio de cobro,Fecha de Cobro,Banco Receptor,Fecha Operacion,Saldo,Factura Electronica,Fecha FE,Folio
RESPALDO COLOMBIA SAS,yes,Cobrado,395745,Interes Moratorio CT,,6001817,"$6,413",11-05-2022,,11-05-2022,Bancolombia,11-05-2022,,yes,18-05-2022,95456
RESPALDO COLOMBIA SAS,yes,Cobrado,395746,Interes Moratorio CT,,6002350,"$16,353",11-05-2022,,11-05-2022,Bancolombia,11-05-2022,,yes,18-05-2022,97094
RESPALDO COLOMBIA SAS,yes,Cobrado,395747,Interes Moratorio CT,,6002944,"$46,447",11-05-2022,,11-05-2022,Bancolombia,11-05-2022,,yes,18-05-2022,93853
RESPALDO COLOMBIA SAS,yes,Cobrado,395748,Interes Moratorio CT,,6002691,"$13,502",11-05-2022,,11-05-2022,Bancolombia,11-05-2022,,yes,18-05-2022,95817
RESPALDO COLOMBIA SAS,yes,Cobrado,395749,Interes Moratorio CT,,6002478,"$28,804",11-05-2022,,11-05-2022,Bancolombia,11-05-2022,,yes,18-05-2022,97369
RESPALDO COLOMBIA SAS,no,Cobrado,395750,Interes Moratorio CP,,8000448A,"$262,810",11-05-2022,,11-05-2022,Bancolombia,11-05-2022,,yes,18-05-2022,95262
RESPALDO COLOMBIA SAS,no,Cobrado,395751,Interes Moratorio CP,,8001059,"$42,668",11-05-2022,,11-05-2022,Bancolombia,11-05-2022,,yes,18-05-2022,96422
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395885,Interes Moratorio CT,,6003049R,"$40,253",16-05-2022,,,,16-05-2022,,yes,18-05-2022,93418
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395886,Interes Moratorio CT,,6002708R,"$431,172",16-05-2022,,,,16-05-2022,,yes,18-05-2022,95753
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395887,Interes Moratorio CT,,6002582R,"$175,145",16-05-2022,,,,16-05-2022,,yes,18-05-2022,95033
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395888,Interes Moratorio CT,,6002428R,"$32,676",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97503
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395889,Interes Moratorio CT,,6002338R,"$19,858",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97600
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395890,Interes Moratorio CT,,6002276R,"$40,875",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97406
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395891,Interes Moratorio CT,,6002204R,"$35,835",16-05-2022,,,,16-05-2022,,yes,18-05-2022,96959
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395892,Interes Moratorio CT,,6002189R,"$350,226",16-05-2022,,,,16-05-2022,,yes,18-05-2022,95814
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395893,Interes Moratorio CT,,6002176R,"$49,530",16-05-2022,,,,16-05-2022,,yes,18-05-2022,94145
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395894,Interes Moratorio CT,,6002100R,"$135,624",16-05-2022,,,,16-05-2022,,yes,18-05-2022,94199
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395895,Interes Moratorio CT,,6002037R,"$386,674",16-05-2022,,,,16-05-2022,,yes,18-05-2022,95857
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395896,Interes Moratorio CT,,6001954R,"$97,604",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97701
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395897,Interes Moratorio CT,,6001907R,"$26,485",16-05-2022,,,,16-05-2022,,yes,18-05-2022,95981
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395898,Interes Moratorio CT,,6001902R,"$43,267",16-05-2022,,,,16-05-2022,,yes,18-05-2022,93841
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395899,Interes Moratorio CT,,6001864R,"$39,195",16-05-2022,,,,16-05-2022,,yes,18-05-2022,94183
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395900,Interes Moratorio CT,,6001807R,"$14,230",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97323
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395901,Interes Moratorio CT,,6001786R,"$37,087",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97232
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395902,Interes Moratorio CT,,6001778R,"$54,527",16-05-2022,,,,16-05-2022,,yes,18-05-2022,96400
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395903,Interes Moratorio CT,,6001752R,"$63,596",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97550
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395904,Interes Moratorio CT,,6001643R,"$90,546",16-05-2022,,,,16-05-2022,,yes,18-05-2022,94133
RESPALDO COLOMBIA SAS,yes,Cobro Parcial,395905,Interes Moratorio CT,,6001622R,"$234,124",16-05-2022,,,,16-05-2022,"$232,957",yes,18-05-2022,94554
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395906,Interes Moratorio CT,,6001551R,"$117,593",16-05-2022,,,,16-05-2022,,yes,18-05-2022,94348
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395907,Interes Moratorio CT,,6001540R,"$252,313",16-05-2022,,,,16-05-2022,,yes,18-05-2022,95354
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395908,Interes Moratorio CT,,6001516R,"$282,091",16-05-2022,,,,16-05-2022,,yes,18-05-2022,96812
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395909,Interes Moratorio CT,,6001483R,"$94,258",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97807
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395910,Interes Moratorio CT,,6001446R,"$94,646",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97544
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395911,Interes Moratorio CT,,6001434R,"$152,478",16-05-2022,,,,16-05-2022,,yes,18-05-2022,94529
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395912,Interes Moratorio CT,,6001385R,"$37,700",16-05-2022,,,,16-05-2022,,yes,18-05-2022,96052
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395913,Interes Moratorio CT,,6001341R,"$89,726",16-05-2022,,,,16-05-2022,,yes,18-05-2022,94144
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395914,Interes Moratorio CT,,6001298R,"$115,067",16-05-2022,,,,16-05-2022,,yes,18-05-2022,95465
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395915,Interes Moratorio CT,,6001286R,"$56,275",16-05-2022,,,,16-05-2022,,yes,18-05-2022,95268
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395916,Interes Moratorio CT,,6001243R,"$80,755",16-05-2022,,,,16-05-2022,,yes,18-05-2022,96910
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395917,Interes Moratorio CT,,6001223R,"$92,905",16-05-2022,,,,16-05-2022,,yes,18-05-2022,94246
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395918,Interes Moratorio CT,,6001221R,"$167,702",16-05-2022,,,,16-05-2022,,yes,18-05-2022,93805
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395919,Interes Moratorio CT,,6001203R,"$42,945",16-05-2022,,,,16-05-2022,,yes,18-05-2022,96184
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395920,Interes Moratorio CT,,6001190R,"$32,832",16-05-2022,,,,16-05-2022,,yes,18-05-2022,96665
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395921,Interes Moratorio CT,,6001180R,"$170,006",16-05-2022,,,,16-05-2022,,yes,18-05-2022,96521
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395923,Interes Moratorio CT,,6001057R,"$328,961",16-05-2022,,,,16-05-2022,,yes,18-05-2022,96042
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395924,Interes Moratorio CT,,6001049R,"$51,550",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97581
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395925,Interes Moratorio CT,,6000795R,"$132,228",16-05-2022,,,,16-05-2022,,yes,18-05-2022,93868
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395926,Interes Moratorio CT,,6000668R,"$28,438",16-05-2022,,,,16-05-2022,,yes,18-05-2022,96103
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395927,Interes Moratorio CT,,6000579R,"$26,103",16-05-2022,,,,16-05-2022,,yes,18-05-2022,96455
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395929,Interes Moratorio CT,,6000514R,"$42,325",16-05-2022,,,,16-05-2022,,yes,18-05-2022,94487
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395930,Interes Moratorio CT,,6000319R,"$15,981",16-05-2022,,,,16-05-2022,,yes,18-05-2022,95520
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395931,Interes Moratorio CT,,6000307R,"$184,975",16-05-2022,,,,16-05-2022,,yes,18-05-2022,93963
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395932,Interes Moratorio CT,,6000175R,"$39,843",16-05-2022,,,,16-05-2022,,yes,18-05-2022,95105
RESPALDO COLOMBIA SAS,yes,Cobrado,395933,Interes Moratorio CT,,6004238,"$212,623",16-05-2022,,30-05-2022,Respaldo,16-05-2022,,yes,18-05-2022,96299
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395934,Interes Moratorio CT,,6004024,"$67,289",16-05-2022,,,,16-05-2022,,yes,18-05-2022,95939
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395935,Interes Moratorio CT,,6003940,"$35,297",16-05-2022,,,,16-05-2022,,yes,18-05-2022,95556
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395936,Interes Moratorio CT,,6003924,"$40,774",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97804
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395937,Interes Moratorio CT,,6003829,"$112,515",16-05-2022,,,,16-05-2022,,yes,18-05-2022,95639
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395938,Interes Moratorio CT,,6003818,"$99,045",16-05-2022,,,,16-05-2022,,yes,18-05-2022,96024
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395939,Interes Moratorio CT,,6003815,"$43,291",16-05-2022,,,,16-05-2022,,yes,18-05-2022,98057
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395940,Interes Moratorio CT,,6003769,"$40,656",16-05-2022,,,,16-05-2022,,yes,18-05-2022,96912
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395941,Interes Moratorio CT,,6003746,"$118,144",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97632
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395942,Interes Moratorio CT,,6003702,"$68,486",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97692
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395943,Interes Moratorio CT,,6003687,"$67,743",16-05-2022,,,,16-05-2022,,yes,18-05-2022,93952
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395944,Interes Moratorio CT,,6003682,"$67,511",16-05-2022,,,,16-05-2022,,yes,18-05-2022,98062
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395945,Interes Moratorio CT,,6003669,"$97,633",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97974
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395946,Interes Moratorio CT,,6003648,"$28,017",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97348
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395947,Interes Moratorio CT,,6003645,"$266,291",16-05-2022,,,,16-05-2022,,yes,18-05-2022,95722
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395948,Interes Moratorio CT,,6003615,"$33,486",16-05-2022,,,,16-05-2022,,yes,18-05-2022,96743
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395949,Interes Moratorio CT,,6003608,"$43,509",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97797
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395950,Interes Moratorio CT,,6003603,"$49,167",16-05-2022,,,,16-05-2022,,yes,18-05-2022,98050
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395951,Interes Moratorio CT,,6003591,"$42,316",16-05-2022,,,,16-05-2022,,yes,18-05-2022,95732
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395952,Interes Moratorio CT,,6003586,"$60,369",16-05-2022,,,,16-05-2022,,yes,18-05-2022,95628
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395953,Interes Moratorio CT,,6003586,"$61,820",16-05-2022,,,,16-05-2022,,yes,18-05-2022,95628
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395954,Interes Moratorio CT,,6003578,"$109,314",16-05-2022,,,,16-05-2022,,yes,18-05-2022,98021
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395955,Interes Moratorio CT,,6003549,"$184,792",16-05-2022,,,,16-05-2022,,yes,18-05-2022,96581
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395956,Interes Moratorio CT,,6003513,"$257,044",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97413
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395957,Interes Moratorio CT,,6003505,"$322,440",16-05-2022,,,,16-05-2022,,yes,18-05-2022,96842
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395958,Interes Moratorio CT,,6003409,"$51,040",16-05-2022,,,,16-05-2022,,yes,18-05-2022,94582
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395959,Interes Moratorio CT,,6003399,"$21,755",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97489
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395960,Interes Moratorio CT,,6003379,"$37,377",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97617
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395961,Interes Moratorio CT,,6003371,"$135,377",16-05-2022,,,,16-05-2022,,yes,18-05-2022,94515
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395962,Interes Moratorio CT,,6003367,"$197,416",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97299
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395963,Interes Moratorio CT,,6003336,"$56,240",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97194
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395964,Interes Moratorio CT,,6003332,"$93,759",16-05-2022,,,,16-05-2022,,yes,18-05-2022,94801
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395965,Interes Moratorio CT,,6003327,"$34,112",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97043
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395966,Interes Moratorio CT,,6003309,"$96,355",16-05-2022,,,,16-05-2022,,yes,18-05-2022,95976
RESPALDO COLOMBIA SAS,yes,Cobrado,395967,Interes Moratorio CT,,6003307,"$42,385",16-05-2022,,30-05-2022,Respaldo,16-05-2022,,yes,18-05-2022,97478
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395968,Interes Moratorio CT,,6003301,"$60,659",16-05-2022,,,,16-05-2022,,yes,18-05-2022,95921
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395969,Interes Moratorio CT,,6003291,"$27,607",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97520
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395970,Interes Moratorio CT,,6003289,"$135,394",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97967
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395971,Interes Moratorio CT,,6003283,"$28,309",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97470
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395972,Interes Moratorio CT,,6003276,"$174,336",16-05-2022,,,,16-05-2022,,yes,18-05-2022,93463
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395973,Interes Moratorio CT,,6003267,"$44,142",16-05-2022,,,,16-05-2022,,yes,18-05-2022,95592
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395974,Interes Moratorio CT,,6003265,"$43,927",16-05-2022,,,,16-05-2022,,yes,18-05-2022,95761
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395975,Interes Moratorio CT,,6003245,"$253,081",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97928
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395976,Interes Moratorio CT,,6003242,"$70,229",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97032
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395977,Interes Moratorio CT,,6003219,"$175,718",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97834
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395978,Interes Moratorio CT,,6003214,"$137,241",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97872
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395979,Interes Moratorio CT,,6003176,"$333,184",16-05-2022,,,,16-05-2022,,yes,18-05-2022,95874
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395980,Interes Moratorio CT,,6003167,"$46,725",16-05-2022,,,,16-05-2022,,yes,18-05-2022,93598
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395981,Interes Moratorio CT,,6003165,"$380,201",16-05-2022,,,,16-05-2022,,yes,18-05-2022,94548
RESPALDO COLOMBIA SAS,yes,Cobrado,395982,Interes Moratorio CT,,6003151,"$27,260",16-05-2022,,30-05-2022,Respaldo,16-05-2022,,yes,18-05-2022,94400
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395983,Interes Moratorio CT,,6003147,"$61,772",16-05-2022,,,,16-05-2022,,yes,18-05-2022,94271
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395984,Interes Moratorio CT,,6003134,"$40,628",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97198
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395985,Interes Moratorio CT,,6003124,"$269,948",16-05-2022,,,,16-05-2022,,yes,18-05-2022,93907
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395986,Interes Moratorio CT,,6003105,"$474,776",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97759
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395987,Interes Moratorio CT,,6003087,"$76,621",16-05-2022,,,,16-05-2022,,yes,18-05-2022,96964
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395988,Interes Moratorio CT,,6003079,"$26,387",16-05-2022,,,,16-05-2022,,yes,18-05-2022,95435
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395989,Interes Moratorio CT,,6003075,"$29,162",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97011
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395990,Interes Moratorio CT,,6003038,"$110,156",16-05-2022,,,,16-05-2022,,yes,18-05-2022,94807
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395991,Interes Moratorio CT,,6003009,"$51,150",16-05-2022,,,,16-05-2022,,yes,18-05-2022,94666
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395992,Interes Moratorio CT,,6002966,"$55,433",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97343
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395993,Interes Moratorio CT,,6002934,"$27,823",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97871
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395994,Interes Moratorio CT,,6002906,"$78,497",16-05-2022,,,,16-05-2022,,yes,18-05-2022,96720
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395995,Interes Moratorio CT,,6002902,"$47,653",16-05-2022,,,,16-05-2022,,yes,18-05-2022,95386
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395996,Interes Moratorio CT,,6002892,"$29,651",16-05-2022,,,,16-05-2022,,yes,18-05-2022,93403
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395997,Interes Moratorio CT,,6002891,"$26,205",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97878
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395998,Interes Moratorio CT,,6002842,"$69,109",16-05-2022,,,,16-05-2022,,yes,18-05-2022,98070
RESPALDO COLOMBIA SAS,yes,Por Cobrar,395999,Interes Moratorio CT,,6002835,"$44,208",16-05-2022,,,,16-05-2022,,yes,18-05-2022,95080
RESPALDO COLOMBIA SAS,yes,Por Cobrar,396000,Interes Moratorio CT,,6002826,"$85,604",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97840
RESPALDO COLOMBIA SAS,yes,Por Cobrar,396001,Interes Moratorio CT,,6002808,"$47,632",16-05-2022,,,,16-05-2022,,yes,18-05-2022,96132
RESPALDO COLOMBIA SAS,yes,Por Cobrar,396002,Interes Moratorio CT,,6002800,"$152,476",16-05-2022,,,,16-05-2022,,yes,18-05-2022,93663
RESPALDO COLOMBIA SAS,yes,Por Cobrar,396003,Interes Moratorio CT,,6002789,"$72,757",16-05-2022,,,,16-05-2022,,yes,18-05-2022,94744
RESPALDO COLOMBIA SAS,yes,Por Cobrar,396004,Interes Moratorio CT,,6002784,"$59,829",16-05-2022,,,,16-05-2022,,yes,18-05-2022,95094
RESPALDO COLOMBIA SAS,yes,Por Cobrar,396005,Interes Moratorio CT,,6002782,"$55,189",16-05-2022,,,,16-05-2022,,yes,18-05-2022,96869
RESPALDO COLOMBIA SAS,yes,Por Cobrar,396006,Interes Moratorio CT,,6002779,"$114,638",16-05-2022,,,,16-05-2022,,yes,18-05-2022,94435
RESPALDO COLOMBIA SAS,yes,Por Cobrar,396007,Interes Moratorio CT,,6002775,"$183,987",16-05-2022,,,,16-05-2022,,yes,18-05-2022,96263
RESPALDO COLOMBIA SAS,yes,Por Cobrar,396008,Interes Moratorio CT,,6002767,"$92,100",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97786
RESPALDO COLOMBIA SAS,yes,Por Cobrar,396009,Interes Moratorio CT,,6002764,"$229,825",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97169
RESPALDO COLOMBIA SAS,yes,Cobrado,396010,Interes Moratorio CT,,6002755,"$61,889",16-05-2022,,30-05-2022,Respaldo,16-05-2022,,yes,18-05-2022,96845
RESPALDO COLOMBIA SAS,yes,Por Cobrar,396011,Interes Moratorio CT,,6002752,"$80,316",16-05-2022,,,,16-05-2022,,yes,18-05-2022,94956
RESPALDO COLOMBIA SAS,yes,Por Cobrar,396012,Interes Moratorio CT,,6002735,"$45,044",16-05-2022,,,,16-05-2022,,yes,18-05-2022,98047
RESPALDO COLOMBIA SAS,yes,Por Cobrar,396013,Interes Moratorio CT,,6002734,"$55,097",16-05-2022,,,,16-05-2022,,yes,18-05-2022,94224
RESPALDO COLOMBIA SAS,yes,Por Cobrar,396014,Interes Moratorio CT,,6002712,"$39,271",16-05-2022,,,,16-05-2022,,yes,18-05-2022,93584
RESPALDO COLOMBIA SAS,yes,Por Cobrar,396015,Interes Moratorio CT,,6002693,"$60,716",16-05-2022,,,,16-05-2022,,yes,18-05-2022,94875
RESPALDO COLOMBIA SAS,yes,Por Cobrar,396016,Interes Moratorio CT,,6002691,"$18,562",16-05-2022,,,,16-05-2022,,yes,18-05-2022,95817
RESPALDO COLOMBIA SAS,yes,Por Cobrar,396017,Interes Moratorio CT,,6002690,"$93,397",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97738
RESPALDO COLOMBIA SAS,yes,Por Cobrar,396018,Interes Moratorio CT,,6002676,"$32,392",16-05-2022,,,,16-05-2022,,yes,18-05-2022,96293
RESPALDO COLOMBIA SAS,yes,Por Cobrar,396019,Interes Moratorio CT,,6002675,"$30,045",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97284
RESPALDO COLOMBIA SAS,yes,Por Cobrar,396020,Interes Moratorio CT,,6002672,"$50,915",16-05-2022,,,,16-05-2022,,yes,18-05-2022,95154
RESPALDO COLOMBIA SAS,yes,Por Cobrar,396021,Interes Moratorio CT,,6002664,"$9,599",16-05-2022,,,,16-05-2022,,yes,18-05-2022,94236
RESPALDO COLOMBIA SAS,yes,Cobro Parcial,396022,Interes Moratorio CT,,6002648,"$98,576",16-05-2022,,,,16-05-2022,"$30,010",yes,18-05-2022,94811
RESPALDO COLOMBIA SAS,yes,Por Cobrar,396023,Interes Moratorio CT,,6002645,"$41,291",16-05-2022,,,,16-05-2022,,yes,18-05-2022,96697
RESPALDO COLOMBIA SAS,yes,Por Cobrar,396024,Interes Moratorio CT,,6002644,"$37,035",16-05-2022,,,,16-05-2022,,yes,18-05-2022,98060
RESPALDO COLOMBIA SAS,yes,Cobrado,396025,Interes Moratorio CT,,6002623,"$43,813",16-05-2022,,30-05-2022,Respaldo,16-05-2022,,yes,18-05-2022,93405
RESPALDO COLOMBIA SAS,yes,Por Cobrar,396026,Interes Moratorio CT,,6002622,"$347,479",16-05-2022,,,,16-05-2022,,yes,18-05-2022,94521
RESPALDO COLOMBIA SAS,yes,Por Cobrar,396027,Interes Moratorio CT,,6002603,"$211,629",16-05-2022,,,,16-05-2022,,yes,18-05-2022,95587
RESPALDO COLOMBIA SAS,yes,Por Cobrar,396028,Interes Moratorio CT,,6002597,"$33,783",16-05-2022,,,,16-05-2022,,yes,18-05-2022,96851
RESPALDO COLOMBIA SAS,yes,Por Cobrar,396029,Interes Moratorio CT,,6002587,"$57,650",16-05-2022,,,,16-05-2022,,yes,18-05-2022,96194
RESPALDO COLOMBIA SAS,yes,Por Cobrar,396030,Interes Moratorio CT,,6002586,"$7,031",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97265
RESPALDO COLOMBIA SAS,yes,Por Cobrar,396031,Interes Moratorio CT,,6002569,"$160,819",16-05-2022,,,,16-05-2022,,yes,18-05-2022,96501
RESPALDO COLOMBIA SAS,yes,Por Cobrar,396032,Interes Moratorio CT,,6002554,"$267,332",16-05-2022,,,,16-05-2022,,yes,18-05-2022,95194
RESPALDO COLOMBIA SAS,yes,Por Cobrar,396033,Interes Moratorio CT,,6002545,"$80,133",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97359
RESPALDO COLOMBIA SAS,yes,Por Cobrar,396034,Interes Moratorio CT,,6002541,"$42,906",16-05-2022,,,,16-05-2022,,yes,18-05-2022,97275
RESPALDO COLOMBIA SAS,yes,Por Cobrar,396035,Interes Moratorio CT,,6002524,"$9,584",16-05-2022,,,,16-05-2022,,yes,18-05-2022,96862
RESPALDO COLOMBIA SAS,yes,Por Cobrar,396036,Interes Moratorio CT,,6002523,"$23,907",16-05-2022,,,,16-05-2022,,yes,18-05-2022,95559
RESPALDO COLOMBIA SAS,yes,Por Cobrar,396037,Interes Moratorio CT,,6002522,"$42,376",16-05-2022,,,,16-05-2022,,yes,18-05-2022,95228
RESPALDO COLOMBIA SAS,yes,Por Cobrar,396038,Interes Moratorio CT,,6002515,"$88,599",16-05-2022,,,,16-05-2022,,yes,18-05-2022,95126
RESPALDO COLOMBIA SAS,yes,Por Cobrar,396039,Interes Moratorio CT,,6002497,"$18,831",16-05-2022,,,,16-05-2022,,yes,18-05-2022,95945
RESPALDO COLOMBIA SAS,yes,Por Cobrar,396040,Interes Moratorio CT,,6002488,"$421,678",16-05-2022,,,,16-05-2022,,yes,18-05-2022,94332
RESPALDO COLOMBIA SAS,yes,Por Cobrar,396041,Interes Moratorio CT,,6002485,"$119,767",16-05-2022,,,,16-05-2022,,yes,18-05-2022,93738
RESPALDO COLOMBIA SAS,yes,Por Cobrar,396042,Interes Moratorio CT,,6002469,"$64,121",16-05-2022,,,,16-05-2022,,yes,18-05-2022,96795
